編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPWRMLMJLHGGFAF18CC,37,75.10,住家用,鋼筋混凝土造,73年1月17日,五層,
RPUNMLMJLHGGFDF87CC,27,18.18,工商用,鋼造,83年3月30日,二十一層,
RPUNMLMJLHGGFDF87CC,27,1.36,見使用執照,鋼造,83年3月30日,二十層,
RPUNMLMJLHGGFDF87CC,27,13.52,共有部分,鋼造,83年3月30日,二十層,
RPSQMLMJLHGGFAF67CC,49,122.64,住家用,加強磚造,60年11月20日,二層,
RPSNMLMJLHGGFDF67CC,27,35.37,工商用,鋼造,83年3月30日,二十一層,
RPSNMLMJLHGGFDF67CC,27,2.62,見使用執照,鋼造,83年3月30日,二十層,
RPSNMLMJLHGGFDF67CC,27,26.47,共有部分,鋼造,83年3月30日,二十層,
RPXTMLMJLHGGFDF78CC,9,39.67,見其他登記事項,鋼筋混凝土造,100年12月23日,二十九層,
RPRUMLMJLHGGFDF28CC,9,69.25,住家用,鋼筋混凝土造,100年12月23日,二十九層,
RPVUMLMJLHGGFDF68CC,8,164.12,住家用,鋼筋混凝土造,101年11月26日,十一層,
RPRWMLMJLHGGFDF48CC,9,49.86,住家用,鋼筋混凝土造,100年12月23日,二十九層,
RPRVMLMJLHGGFDF38CC,2,254.05,見其他登記事項,見其他登記事項,108年1月23日,三十五層,
RPRVMLMJLHGGFDF38CC,2,203.35,見其他登記事項,見其他登記事項,108年1月23日,三十五層,
RPRVMLMJLHGGFDF38CC,2,194.07,見其他登記事項,見其他登記事項,108年1月23日,三十五層,
RPRVMLMJLHGGFDF38CC,6,86.57,見其他登記事項,見其他登記事項,103年10月13日,三十七層,
RPRVMLMJLHGGFDF38CC,6,34.76,見其他登記事項,見其他登記事項,103年10月13日,三十七層,
RPRVMLMJLHGGFDF38CC,6,28.59,見其他登記事項,見其他登記事項,103年10月13日,三十五層,
RPRVMLMJLHGGFDF38CC,2,249.54,見其他登記事項,見其他登記事項,108年1月23日,三十五層,
RPSWMLMJLHGGFDF58CC,22,51.10,住家用,鋼筋混凝土造,87年11月28日,十八層,
RPXOMLNJLHGGFAF08CC,3,40.32,見其他登記事項,鋼筋混凝土造,107年3月13日,十三層,
RPSQMLNJLHGGFBF87CC,15,80.33,住家用,鋼筋混凝土造,94年12月21日,十三層,
RPSQMLNJLHGGFBF87CC,15,45.37,共有部份,鋼筋混凝土造,94年12月21日,十三層,
RPSQMLNJLHGGFBF87CC,15,9.74,共有部份,鋼筋混凝土造,94年12月21日,十三層,
RPSPNLMJLHGGFDF97CC,26,78.02,住家用,鋼筋混凝土造,83年10月26日,十四層,
RPSPNLMJLHGGFDF97CC,26,14.13,共有部分,鋼筋混凝土造,83年10月26日,十四層,
RPSPNLMJLHGGFDF97CC,26,30.90,共有部分,鋼筋混凝土造,83年10月26日,十四層,
RPVOMLNJLHGGFAF87CC,3,68.41,見其他登記事項,鋼筋混凝土造,107年3月13日,十三層,
RPVOMLNJLHGGFAF87CC,3,33.00,見其他登記事項,鋼筋混凝土造,107年3月13日,十三層,
RPPPMLNJLHGGFDF67CC,22,38.76,住家用,鋼筋混凝土造,87年11月13日,十七層,
RPPPMLNJLHGGFDF67CC,22,10.97,共有部分,鋼筋混凝土造,87年11月13日,十七層,
RPXQMLNJLHGGFAF28CC,,85.80,住家用,鋼筋混凝土造,,五層,
RPPRMLNJLHGGFBF67CC,26,43.40,住家用,鋼筋混凝土造,83年10月21日,七層,
RPORMLNJLHGGFBF57CC,26,104.50,住家用,鋼筋混凝土造,84年5月17日,十五層,
RPORMLNJLHGGFBF57CC,26,21.06,共有部份,鋼筋混凝土造,84年5月17日,十五層,
RPPRMLNJLHGGFBF67CC,26,5.15,共有部份,鋼筋混凝土造,83年10月21日,七層,
RPORMLNJLHGGFBF57CC,26,3.51,共有部份,鋼筋混凝土造,84年5月17日,十五層,
RPPRMLNJLHGGFBF67CC,26,6.27,共有部份,鋼筋混凝土造,83年10月21日,七層,
RPRNMLNJLHGGFEF77CC,16,139.86,住家用,鋼筋混凝土造,94年7月14日,二十一層,
RPRNMLNJLHGGFEF77CC,16,23.37,住家用,鋼筋混凝土造,94年7月14日,二十一層,
RPRNMLNJLHGGFEF77CC,16,60.33,共有部份,鋼筋混凝土造,94年7月14日,二十一層,
RPRNMLNJLHGGFEF77CC,16,24.74,共有部份,鋼筋混凝土造,94年7月14日,二十一層,
RPPSMLNJLHGGFBF77CC,27,1221.77,員工宿舍．廠房．辦公室．防空避難室兼停車空間．自用儲藏室．倉庫．康樂室,鋼筋混凝土造,83年1月28日,四層,
RPQQMLNJLHGGFEF97CC,12,51.88,一般事務所,鋼筋混凝土造,97年12月23日,二十四層,
RPQQMLNJLHGGFEF97CC,12,14.94,共有部份,鋼筋混凝土造,97年12月23日,二十四層,
RPQQMLNJLHGGFEF97CC,12,11.62,共有部份,鋼筋混凝土造,97年12月23日,二十四層,
RPRPMLNJLHGGFEF97CC,15,31.42,住家用,鋼筋混凝土造,94年10月25日,六層,
RPRPMLNJLHGGFEF97CC,15,13.57,共有部份,鋼筋混凝土造,94年10月25日,六層,
RPUQMLNJLHGGFEF38CC,15,63.84,住家用,鋼筋混凝土造,94年10月25日,六層,
RPUQMLNJLHGGFEF38CC,15,27.58,共有部份,鋼筋混凝土造,94年10月25日,六層,
RPVQMLNJLHGGFEF48CC,15,62.92,住家用,鋼筋混凝土造,94年10月25日,六層,
RPVQMLNJLHGGFEF48CC,15,27.14,共有部份,鋼筋混凝土造,94年10月25日,六層,
RPORMLNJLHGGFEF87CC,15,34.80,住家用,鋼筋混凝土造,94年10月25日,六層,
RPORMLNJLHGGFEF87CC,15,15.12,共有部份,鋼筋混凝土造,94年10月25日,六層,
RPWQMLNJLHGGFEF58CC,15,62.20,住家用,鋼筋混凝土造,94年10月25日,六層,
RPWQMLNJLHGGFEF58CC,15,26.91,共有部份,鋼筋混凝土造,94年10月25日,六層,
RPPRMLNJLHGGFEF97CC,15,34.80,住家用,鋼筋混凝土造,94年10月25日,六層,
RPPRMLNJLHGGFEF97CC,15,15.12,共有部份,鋼筋混凝土造,94年10月25日,六層,
RPQPMLNJLHGGFGF08CC,34,22.74,廠房﹐防空避難室﹐辦公室﹐宿舍,鋼筋混凝土造,76年8月6日,三層,
RPQRMLNJLHGGFEF08CC,44,17.89,商業用,鋼筋混凝土造,65年9月9日,四層,
RPQRMLNJLHGGFEF08CC,44,25.95,商業用,鋼筋混凝土造,65年9月9日,四層,
RPQRMLNJLHGGFEF08CC,44,13.50,商業用,鋼筋混凝土造,65年9月9日,四層,
RPQQMLNJLHGGFHF28CC,40,43.12,商業用,ＲＣ造,70年4月23日,五層,
RPXQMLNJLHGGFHF98CC,23,54.06,商業用,鋼筋混凝土造,87年2月5日,十一層,
RPXQMLNJLHGGFHF98CC,23,11.31,共有部份,鋼筋混凝土造,87年2月5日,十一層,
RPXQMLNJLHGGFHF98CC,23,7.80,共有部份,鋼筋混凝土造,87年2月5日,十一層,
RPXQMLNJLHGGFHF98CC,23,5.26,共有部份,鋼筋混凝土造,87年2月5日,十一層,
RPWRMLNJLHGGFHF98CC,44,76.70,商業用,加強磚造,66年4月23日,四層,
RPXOMLNJLHGGFHF88DC,25,125.61,辦公室,鋼筋混凝土造,85年7月1日,十六層,
RPXOMLNJLHGGFHF88DC,25,16.68,辦公室,鋼筋混凝土造,85年7月1日,十六層,
RPXOMLNJLHGGFHF88DC,25,1.41,辦公室,鋼筋混凝土造,85年7月1日,十六層,
RPOQMLNJLHGGFHF18DC,37,65.50,住商用,鋼筋混凝土造,72年10月14日,五層,
RPXOMLNJLHGGFHF88DC,25,15.87,共有部份,鋼筋混凝土造,85年7月1日,十六層,
RPOQMLNJLHGGFHF18DC,37,19.79,住商用,鋼筋混凝土造,72年10月14日,五層,
RPXOMLNJLHGGFHF88DC,25,16.28,共有部份,鋼筋混凝土造,85年7月1日,十六層,
RPOQMLNJLHGGFHF18DC,37,7.34,住商用,鋼筋混凝土造,72年10月14日,五層,
RPRPMLOJLHGGFHF38CC,35,118.28,住家用,鋼筋混凝土造,74年12月11日,五層,
RPPSMLOJLHGGFHF48CC,24,31.25,住家用,鋼筋混凝土造,86年5月15日,十七層,
RPPSMLOJLHGGFHF48CC,24,5.91,共有部份,鋼筋混凝土造,86年5月15日,十七層,
RPXPMLOJLHGGFGF88CC,6,175.58,集合住宅,鋼筋混凝土造,104年4月9日,二十四層,
RPXPMLOJLHGGFGF88CC,6,53.97,本共有部分之項目有管委會空間、停車空間、雨遮、陽台等４項。,鋼筋混凝土造,104年4月9日,二十四層,
RPXPMLOJLHGGFGF88CC,6,27.33,本共有部分之項目有樓梯間、水箱、消防機房、機房、雨遮等５項。,鋼筋混凝土造,104年4月9日,二十四層,
RPXNMLOJLHGGFDF48DC,21,256.54,工業用,鋼筋混凝土造,88年9月14日,十層,
RPSOMLOJLHGGFAF77DC,,134.05,住家用,鋼筋混凝土造,,五層,
RPQNMLOJLHGGFEF77CC,12,74.70,住家用,鋼筋混凝土造,97年9月17日,二十層,
RPOQMLOJLHGGFGF08CC,6,155.26,集合住宅,鋼筋混凝土造,104年4月9日,二十四層,
RPOQMLOJLHGGFGF08CC,6,51.27,本共有部分之項目有管委會空間、停車空間、雨遮、陽台等４項。,鋼筋混凝土造,104年4月9日,二十四層,
RPOQMLOJLHGGFGF08CC,6,24.04,本共有部分之項目有樓梯間、水箱、消防機房、機房、雨遮等５項。,鋼筋混凝土造,104年4月9日,二十四層,
RPQQMLOJLHGGFGF28CC,34,22.74,廠房﹐防空避難室﹐辦公室﹐宿舍,鋼筋混凝土造,76年8月6日,三層,
RPRQMLOJLHGGFGF38CC,44,26.45,工業用,加強磚造,65年10月12日,四層,
RPSOMLOJLHGGFEF08CC,20,62.94,辦公室,鋼筋混凝土造,89年7月28日,十三層,
RPXRMLOJLHGGFEF88CC,22,32.88,住家用,鋼骨鋼筋混凝土造,88年8月11日,三十一層,
RPXRMLOJLHGGFEF88CC,22,5.73,共有部份,鋼骨鋼筋混凝土造,88年8月11日,三十一層,
RPXRMLOJLHGGFEF88CC,22,3.13,共有部份,鋼骨鋼筋混凝土造,88年8月11日,三十一層,
RPWSMLOJLHGGFEF88CC,9,55.29,住家用,鋼筋混凝土造,101年5月31日,十五層,
RPTPMLOJLHGGFBF97CC,10,195.71,一般商業設施（一般事務所）,鋼筋混凝土造,99年9月20日,十層,
RPTPMLOJLHGGFBF97CC,10,.10,本共有部分計有管理委員會使用空間１項,鋼筋混凝土造,99年9月20日,十層,
RPTPMLOJLHGGFBF97CC,10,66.64,本共有部分計有防空避難室兼停車空間、台電配電場所、電信室、發電機室、停車空間、污水機房、消防機械室、水箱、車道等９項,鋼筋混凝土造,99年9月20日,十層,
RPWNMLOJLHGGFCF18CC,35,131.47,工業用,鋼筋混凝土造,75年1月18日,五層,
RPWNMLOJLHGGFCF18CC,35,28.10,共有部分,鋼筋混凝土造,75年1月18日,五層,
RPOQMLOJLHGGFBF57CC,11,103.27,日用品零售業,鋼筋混凝土造,99年8月11日,十九層,
RPOQMLOJLHGGFBF57CC,11,43.45,本共有部分之項目有公共空間，走郎，管委會使用空間，防災中心，停車空間，雨水滯留池等６項,鋼筋混凝土造,99年8月11日,十九層,
RPOQMLOJLHGGFBF57CC,11,48.45,本共有部分之項目有樓梯間，中繼消防機房，中繼水箱，陽台，機械室，水箱，梯間等７項,鋼筋混凝土造,99年8月11日,十九層,
RPWRMLOJLHGGFBF48CC,43,69.55,住家用,鋼筋混凝土造,66年8月25日,四層,
RPROMLOJLHGGFBF67CC,2,110.54,一般零售或服務業,鋼筋混凝土造,108年6月21日,十三層,
RPROMLOJLHGGFBF67CC,2,25.87,本共有部分之項目有戶外安全梯(Ａ)、戶外安全梯(Ｂ）、緊急昇降機、排煙室、行動不便昇降機、梯廳、梯間、機械室、水箱、機房等１０項,鋼筋混凝土造,108年6月21日,十三層,
RPROMLOJLHGGFBF67CC,2,89.81,本共有部分之項目有社區管委會使用空間、信箱區、梯廳、門廊、發電機室排風管道間、汽車坡道、停車空間、垃圾暫存室、發電機室進風管道間、發電機室排風口、地下室進風管道間、地下室排風管道間、安全梯（Ａ）、緊急昇降機、排煙室、行動不便昇降機、電表室、受電箱、台電配電場所、發電機室、發電機室進風口、機電空間（一）、電信室、機電空間（二）、機房、消防泵浦室、地下室進風口、地下室排風口、蓄水池等２９項,鋼筋混凝土造,108年6月21日,十三層,
RPXNMLOJLHGGFAF08CC,47,100.70,見其他登記事項,鋼筋混凝土造,62年10月27日,四層,
RPQOMLOJLHGGFAF47CC,39,71.20,住家用,鋼筋混凝土造,71年8月2日,四層,
RPRPMLPJLHGGFBF87CC,13,86.84,一般事務所,鋼筋混凝土造,96年9月27日,十五層,
RPRPMLPJLHGGFBF87CC,13,65.95,共有部份,鋼筋混凝土造,96年9月27日,十五層,
RPVOMLOJLHGGFAF97CC,26,72.47,住家用,鋼筋混凝土造,83年12月13日,七層,
RPVOMLOJLHGGFAF97CC,26,14.83,共有部份,鋼筋混凝土造,83年12月13日,八層,
RPVOMLOJLHGGFAF97CC,26,5.05,共有部份,鋼筋混凝土造,83年12月13日,七層,
RPWPMLOJLHGGFAF18CC,37,14.32,住家用,鋼筋混凝土造,72年8月18日,五層,
RPVPMLPJLHGGFBF28CC,11,255.35,集合住宅,鋼筋混凝土造,98年10月27日,十八層,
RPVPMLPJLHGGFBF28CC,11,166.83,本共有部份之項目為汽車升降機、梯間、防災中心、車道、水箱、機械室、停車空間、防空避難室等８項。,鋼筋混凝土造,98年10月27日,十八層,
RPVPMLPJLHGGFBF28CC,11,7.03,本共有部份之項目為第二層至第十二層及第十五層至第十八層為機房、第十三層及第十四層為中繼機房等２項。,鋼筋混凝土造,98年10月27日,十八層,
RPPPMLPJLHGGFAF57CC,27,102.87,住家用,鋼筋混凝土造,83年6月17日,十一層,
RPPPMLPJLHGGFAF57CC,27,24.48,共有部份,鋼筋混凝土造,83年6月17日,十一層,
RPVPMLPJLHGGFAF18CC,40,85.98,住家用,鋼筋混凝土造,69年9月15日,五層,
RPXQMLPJLHGGFBF58CC,20,45.18,住家用,鋼筋混凝土造,90年6月11日,十四層,
RPXQMLPJLHGGFBF58CC,20,13.68,共有部份,鋼筋混凝土造,90年6月11日,十四層,
RPXQMLPJLHGGFBF58CC,20,8.28,共有部份,鋼筋混凝土造,90年6月11日,十四層,
RPTNMLPJLHGGFDF08CC,39,129.69,住家用,鋼筋混凝土造,71年2月20日,三層,
RPPRMLPJLHGGFBF87CC,4,66.53,集合住宅,鋼筋混凝土造,106年3月3日,十五層,
RPPRMLPJLHGGFBF87CC,4,63.11,本共有部分項目有梯廳、排煙室、公共服務空間、廣場式開放空間（頂蓋型）、電梯機房、機電設備空間、消防水箱、水箱、停車空間、台電配電場所、發電機室、變電室、進風管道、排風管道、消防機房、陽台等１６項。,鋼筋混凝土造,106年3月3日,十五層,
RPUNMLPJLHGGFDF18CC,24,81.44,住家用,鋼筋混凝土造,85年10月9日,十七層,
RPUNMLPJLHGGFDF18CC,24,42.68,見其他登記事項,鋼筋混凝土造,85年10月9日,十八層,
RPTRMLPJLHGGFBF28CC,10,21.64,集合住宅,鋼筋混凝土造,99年9月13日,十四層,
RPTRMLPJLHGGFBF28CC,10,8.54,本共有部分之項目有社區中心、樓梯間、車道、停車空間、防空避難室兼停車空間、機械室及水箱等７項,鋼筋混凝土造,99年9月13日,十四層,
RPQNMLPJLHGGFEF87CC,8,76.25,住家用,鋼筋混凝土造,101年11月1日,十四層,
RPQNMLPJLHGGFEF87CC,8,20.96,本案共有部分項目有機械室、水箱、蓄水池、電樓梯間、排煙室等５項,鋼筋混凝土造,101年11月1日,十四層,
RPQNMLPJLHGGFEF87CC,8,13.91,本案共有部分項目有消防機房、電信機房、發電機房、廣場式頂蓋型開放空間、污水機房、停車空間、台電配電場所、管委會使用空間、通廊、管理員室、防空避難室兼停車空間、機房、垃圾儲存空間、梯廳、門廳、騎樓、排煙室、陽台等１８項,鋼筋混凝土造,101年11月1日,十四層,
RPXPMLPJLHGGFEF78CC,13,97.43,住家用,鋼筋混凝土造,96年8月27日,十九層,
RPXPMLPJLHGGFEF78CC,13,1.11,共有部份,鋼筋混凝土造,96年8月27日,二十一層,
RPXPMLPJLHGGFEF78CC,13,5.55,共有部份,鋼筋混凝土造,96年8月27日,十九層,
RPXPMLPJLHGGFEF78CC,13,28.27,共有部份,鋼筋混凝土造,96年8月27日,十九層,
RPXPMLPJLHGGFEF78CC,13,16.96,共有部份,鋼筋混凝土造,96年8月27日,二十一層,
RPOSMLPJLHGGFBF87CC,4,37.20,集合住宅,鋼筋混凝土造,106年7月21日,十九層,
RPOSMLPJLHGGFBF87CC,4,11.23,本共有部分之項目有公共服務空間、梯廳、門廳、台電配電場所、台電管道間、梯間、停車空間、垃圾儲集室、防災中心、電信機房、發電機房排風管道、發電機房進風管道、消防機房、蓄水池、緊急發電機室、消防泵浦室等１６項,鋼筋混凝土造,106年7月21日,十九層,
RPOSMLPJLHGGFBF87CC,4,7.08,本共有部分之項目有梯廳、雨遮、梯間、水箱、機電空間、電梯機房等６項,鋼筋混凝土造,106年7月21日,十九層,
RPOQMLPJLHGGFEF97CC,24,24.77,住家用,鋼筋混凝土造,85年12月2日,十四層,
RPOQMLPJLHGGFEF97CC,24,7.37,共有部份,鋼筋混凝土造,85年12月2日,十六層,
RPOQMLPJLHGGFEF97CC,24,9.25,共有部份,鋼筋混凝土造,85年12月2日,十六層,
RPUPMLPJLHGGFGF68CC,6,173.15,集合住宅,鋼筋混凝土造,104年4月9日,二十四層,
RPUPMLPJLHGGFGF68CC,6,53.97,本共有部分之項目有管委會空間、停車空間、雨遮、陽台等４項。,鋼筋混凝土造,104年4月9日,二十四層,
RPUPMLPJLHGGFGF68CC,6,26.81,本共有部分之項目有樓梯間、水箱、消防機房、機房、雨遮等５項。,鋼筋混凝土造,104年4月9日,二十四層,
RPVPMLPJLHGGFGF78CC,4,26.45,集合住宅,鋼筋混凝土造,106年4月5日,十二層,
RPVPMLPJLHGGFGF78CC,4,11.31,本共有部分項目有：梯廳、管委會空間、陽台、發電機房、垃圾車暫停車位、台電配電場所、機車停車空間、自行車停車空間、垃圾回收室、梯間、裝卸車位、電信室、消防機房、機房、雨水機房、水箱、樓電梯間、機械室、機械房、電梯機房等２０項。,鋼筋混凝土造,106年4月5日,十二層,
RPSQMLPJLHGGFHF68CC,35,519.84,廠房、辦公室、宿舍,鋼筋混凝土造,75年6月13日,二層,
RPTQMLPJLHGGFGF68CC,7,126.33,住家用,鋼筋混凝土造,103年1月8日,十二層,
RPTQMLPJLHGGFGF68CC,7,26.96,本共有部分項目有：樓電梯間、水箱等二項。,鋼筋混凝土造,103年1月8日,十二層,
RPTQMLPJLHGGFGF68CC,7,64.26,本共有部分項目有：樓梯間、車道、防空避難設備兼停車空間、停車空間等四項。,鋼筋混凝土造,103年1月8日,十二層,
RPSPMLPJLHGGFIF68CC,14,96.48,住家用,鋼筋混凝土造,96年4月9日,十五層,
RPSPMLPJLHGGFIF68CC,14,24.84,共有部份,鋼筋混凝土造,96年4月9日,十五層,
RPSPMLPJLHGGFIF68CC,14,14.54,共有部份,鋼筋混凝土造,96年4月9日,十五層,
RPPNMLQJLHGGFIF28CC,38,157.34,住家用,加強磚造,71年10月28日,二層,
RPWUMLPJLHGGFHF86CC,35,384.93,見其他登記事項,鋼筋混凝土造,75年2月6日,三層,
RPQNMLQJLHGGFIF38CC,6,143.34,集合住宅,鋼筋混凝土造,104年7月29日,十層,
RPSNMLQJLHGGFBF97DC,43,74.26,商業用,鋼筋混凝土造,66年10月15日,四層,
RPQOMLQJLHGGFEF08CC,41,53.20,住家用,加強磚造,69年3月14日,三層,
RPPNMLQJLHGGFBF57CC,24,27.06,住家用,鋼筋混凝土造,86年1月29日,九層,
RPPNMLQJLHGGFBF57CC,24,8.05,共有部份,鋼筋混凝土造,86年1月29日,九層,
RPPNMLQJLHGGFBF57CC,24,6.76,共有部份,鋼筋混凝土造,86年1月29日,九層,
RPQNMLQJLHGGFBF67CC,7,58.22,集合住宅,鋼筋混凝土造,103年1月29日,十五層,
RPQNMLQJLHGGFBF67CC,7,41.37,店舖、一般事務所,鋼筋混凝土造,103年1月29日,十五層,
RPROMLQJLHGGFEF18CC,11,150.22,住家用,鋼筋混凝土造,98年12月25日,十七層,
RPROMLQJLHGGFEF18CC,11,29.08,住家用,鋼筋混凝土造,98年12月25日,十七層,
RPROMLQJLHGGFEF18CC,11,75.78,本案共有部分項目有公共服務空間、走廊兼梯廳、機械室、緊急昇降機、撒水消防、排煙室、電氣管道、中繼水表室、中繼電信室、自來水箱、蓄水箱、特別安全梯、消防水箱、水表室、陽台、機車停車空間、管委會辦公室、管委會空間、儲藏間、電梯間、樓梯間、消防水池、消防泵浦室、集污坑、電梯機坑、台電配電室、垃圾儲存空間、污水處理場、污水處理機房、增設雨水機房、水箱、緊急發電機房、電信機房、高壓變電站、消防專用泵浦室、進氣機房、排氣機房、游泳池機房、停車空間、防空避難室兼停車空間等４０項,鋼筋混凝土造,98年12月25日,十七層,
RPPNMLRJLHGGFBF67CC,6,53.36,集合住宅,鋼筋混凝土造,104年1月14日,十五層,
RPPNMLRJLHGGFBF67CC,6,10.01,本共有部分之項目有緊急升降機、行動不便者使用電梯、Ａ１梯戶外安全梯、Ａ２梯戶外安全梯、排煙室、梯廳、機房、水箱、機械室等９項。,鋼筋混凝土造,104年1月14日,十五層,
RPPNMLRJLHGGFBF67CC,6,34.43,本共有部分之項目有緊急升降機、行動不便者使用電梯、Ａ２梯戶外安全梯、Ｂ１梯戶外安全梯、大廳、排煙室、管委會空間一、二、三、台電配電場所、電錶室、陽台、垃圾儲存空間、停車空間、台電專用管道間、發電機進排煙管道間、通風管道、發電機房、Ｂ２水箱、Ｂ１水箱、Ａ１水箱、消防機房等２０項。,鋼筋混凝土造,104年1月14日,十五層,
RPRNMLRJLHGGFBF87CC,3,82.03,集合住宅,鋼筋混凝土造,107年4月10日,十四層,
RPRNMLRJLHGGFBF87CC,3,24.98,本共有部分之項目有梯廳、公共服務空間、管委會使用空間、安全梯、戶外安全梯、排煙室兼梯廳、樓梯間、排煙室、機房、水箱、陽台等１１項,鋼筋混凝土造,107年4月10日,十四層,
RPRNMLRJLHGGFBF87CC,3,48.22,本共有部分之項目有停車空間、排煙室、電信機房、垃圾存放室、台電配電場所、垃圾暫停車位、發電機室、消防幫浦室、消防水池、水箱等１０項,鋼筋混凝土造,107年4月10日,十四層,
RPQNMLRJLHGGFBF77CC,24,55.92,住家用,鋼筋混凝土造,85年11月29日,十四層,
