編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPRNMLTLLHGGFCA77DA,1,.05,本共有部分之項目：梯廳、機車昇降機、臨時裝卸區、１２人份、１２人份無障礙電梯、供行動不便者使用之樓梯、電梯機房、自來水箱、消防水箱、消防水池、消防泵浦室、ＣＯ２機房、ＦＲＰ水箱、機械室（電信機房）、垃圾貯存空間、防空避難室兼停車空間、台電配電室、雨遮等１８項。,鋼筋混凝土造,108年11月11日,九層,
RPRNMLTLLHGGFCA77DA,1,18.67,本共有部分之項目：梯廳、機車昇降機、臨時裝卸區、１２人份、１２人份無障礙電梯、供行動不便者使用之樓梯、電梯機房、自來水箱、消防水箱、消防水池、消防泵浦室、ＣＯ２機房、ＦＲＰ水箱、機械室（電信機房）、垃圾貯存空間、防空避難室兼停車空間、台電配電室、雨遮等１８項。,鋼筋混凝土造,108年11月11日,九層,
RPRNMLTLLHGGFCA77DA,1,9.35,本共有部分之項目：全自動機械設備昇降機、停車空間（全自動停車設備）等２項。,鋼筋混凝土造,108年11月11日,九層,
RPRNMLTLLHGGFCA77DA,1,12.89,本共有部分之項目：機電設備空間、雨遮等二項,鋼筋混凝土造,108年11月11日,九層,
RPQPMLKMLHGGFCA07DA,12,.08,商業用,鋼筋混凝土造,97年10月8日,十一層,一層
RPQPMLKMLHGGFCA07DA,12,.03,共有部分,鋼筋混凝土造,97年10月8日,十一層,
RPQPMLKMLHGGFCA07DA,12,37.35,共有部分,鋼筋混凝土造,97年10月8日,十一層,
RPPQMLKMLHGGFCA07DA,13,60.80,住家用,鋼筋混凝土造,96年7月9日,十二層,七層
RPPQMLKMLHGGFCA07DA,13,11.85,共有部分,鋼筋混凝土造,96年7月9日,十二層,
RPPQMLKMLHGGFCA07DA,13,1.58,共有部分,鋼筋混凝土造,96年7月9日,十二層,
RPPQMLKMLHGGFCA07DA,13,10.16,共有部分,鋼筋混凝土造,96年7月9日,十二層,
RPVPMLKMLHGGFCA57DA,22,68.75,住家用,鋼筋混凝土造,87年9月25日,十四層,一層
RPVPMLKMLHGGFCA57DA,22,13.40,共有部分,鋼筋混凝土造,87年9月25日,十四層,
RPVPMLKMLHGGFCA57DA,22,10.57,共有部分,鋼筋混凝土造,87年9月25日,十四層,
RPVPMLKMLHGGFCA57DA,22,19.00,共有部分,鋼筋混凝土造,87年9月25日,十四層,
RPWOMLQLLHGGFDA18DA,16,129.53,住家用,鋼筋混凝土造,93年9月14日,十四層,十三層
RPWOMLQLLHGGFDA18DA,16,94.52,共有部分,鋼筋混凝土造,93年9月14日,十四層,
RPWNMLKMLHGGFDA57DA,11,106.20,住家用,鋼筋混凝土造,98年12月7日,七層,一層 見其他登記事項
RPWNMLKMLHGGFDA57DA,11,15.53,本共有部分之項目有梯廳，行動不便者使用電梯，樓梯，機械房，電梯機房，水箱，雨遮，電梯等８項,鋼筋混凝土造,98年12月7日,七層,
RPWNMLKMLHGGFDA57DA,11,67.32,本共有部分之項目有，防空避難室兼停車空間，台電配電場，緊急發電機室，進氣及排黑煙管道，梯廳，行動不便者使用電梯，樓梯，車道，停車空間，６米基地內通道，垃圾儲藏空間，垃圾處理裝卸車位，汽車停車位，機車停車位，電信機房，消防泵浦室，水箱等１７項,鋼筋混凝土造,98年12月7日,七層,
RPUNMLMKLHGGFEA47DA,1,136.34,住家用,鋼筋混凝土造,108年7月25日,十八層,五層
RPUNMLMKLHGGFEA47DA,1,149.21,見其他登記事項,鋼筋混凝土造,108年7月25日,十八層,
RPUOMLMKLHGGFEA57DA,44,51.59,住家用,鋼筋混凝土造,66年2月14日,四層,三層
RPUOMLMKLHGGFEA57DA,44,51.59,住家用,鋼筋混凝土造,66年2月14日,四層,三層
RPXOMLNLLHGGFEA08DA,36,104.78,住家用,鋼筋混凝土造,73年11月21日,五層,五層
RPXOMLNLLHGGFEA08DA,36,12.31,共有部分,鋼筋混凝土造,73年11月21日,五層,
RPQOMLNLLHGGFEA37DA,45,73.66,住家用,鋼筋混凝土造,65年1月3日,四層,四層
RPQOMLNLLHGGFEA37DA,45,30.09,住家用,鋼筋混凝土造,65年1月3日,四層,四層
RPQNMLOLLHGGFEA37DA,36,58.58,住家用,鋼筋混凝土造,74年1月17日,十一層,五層
RPQNMLOLLHGGFEA37DA,36,1.61,見其他登記事項,鋼筋混凝土造,74年1月17日,十一層,地下三層
RPQNMLOLLHGGFEA37DA,36,10.07,共有部分,鋼筋混凝土造,74年1月17日,十一層,
RPQNMLOLLHGGFEA37DA,36,.07,共有部分,鋼筋混凝土造,74年1月17日,十一層,
RPROMLPLLHGGFEA67DA,13,168.43,住家用,鋼筋混凝土造,96年12月18日,八層,三層
RPROMLPLLHGGFEA67DA,13,136.71,共有部分,鋼筋混凝土造,96年12月18日,八層,
RPRPMLPLLHGGFEA77DA,36,49.20,住家用,鋼筋混凝土造,74年7月23日,十二層,八層
RPRPMLPLLHGGFEA77DA,36,49.20,住家用,鋼筋混凝土造,74年7月23日,十二層,八層
RPRPMLPLLHGGFEA77DA,36,10.64,共有部分,鋼筋混凝土造,74年7月23日,十二層,
RPRPMLPLLHGGFEA77DA,36,10.64,共有部分,鋼筋混凝土造,74年7月23日,十二層,
RPQNMLRLLHGGFEA67DA,52,65.00,住家用,加強磚造,58年7月1日,三層,一層
RPOOMLQLLHGGFEA47DA,19,145.94,住家用,鋼筋混凝土造,91年1月22日,十四層,十四層
RPOOMLQLLHGGFEA47DA,19,22.70,共有部分,鋼筋混凝土造,91年1月22日,十四層,
RPOOMLQLLHGGFEA47DA,19,33.58,共有部分,鋼筋混凝土造,91年1月22日,十四層,
RPOOMLQLLHGGFEA47DA,19,80.94,共有部分,鋼筋混凝土造,91年1月22日,十四層,
RPPQMLTLLHGGFEA08DA,41,122.42,住家用,鋼筋混凝土造,69年4月8日,五層,四層
RPWNMLKMLHGGFEA67DA,32,36.63,住家用,鋼筋混凝土造,78年8月17日,七層,一層
RPWNMLKMLHGGFEA67DA,32,28.60,住家用,鋼筋混凝土造,78年8月17日,七層,一層
RPWNMLKMLHGGFEA67DA,32,15.96,共有部分,鋼筋混凝土造,78年8月17日,七層,
RPWNMLKMLHGGFEA67DA,32,12.46,共有部分,鋼筋混凝土造,78年8月17日,七層,
RPRPMLKKLHGGFFA27DA,,63.90,,鋼筋混凝土造,,四層,四層
RPRPMLKKLHGGFFA27DA,,63.90,,鋼筋混凝土造,,四層,四層
RPRPMLKMLHGGFEA37DA,44,339.00,住家用,鋼筋混凝土造,65年11月10日,三層,一層 二層 三層
RPOQMLNLLHGGFFA47DA,,95.61,,鋼筋混凝土造,,五層,五層
RPUNMLQKLHGGFFA97DA,19,86.98,住家用,鋼筋混凝土造,90年11月23日,十三層,十二層 十三層
RPUNMLQKLHGGFFA97DA,19,86.98,住家用,鋼筋混凝土造,90年11月23日,十三層,十二層 十三層
RPUNMLQKLHGGFFA97DA,19,26.03,共有部分,鋼筋混凝土造,90年11月23日,十三層,
RPUNMLQKLHGGFFA97DA,19,26.03,共有部分,鋼筋混凝土造,90年11月23日,十三層,
RPUNMLQKLHGGFFA97DA,19,2.54,共有部分,鋼筋混凝土造,90年11月23日,十三層,
RPUNMLQKLHGGFFA97DA,19,2.54,共有部分,鋼筋混凝土造,90年11月23日,十三層,
RPUNMLQKLHGGFFA97DA,19,15.04,共有部分,鋼筋混凝土造,90年11月23日,十三層,
RPUNMLQKLHGGFFA97DA,19,15.04,共有部分,鋼筋混凝土造,90年11月23日,十三層,
RPUNMLQKLHGGFFA97DA,19,46.23,共有部分,鋼筋混凝土造,90年11月23日,十三層,
RPUNMLQKLHGGFFA97DA,19,46.23,共有部分,鋼筋混凝土造,90年11月23日,十三層,
RPPNMLLMLHGGFFA17DA,,9.61,共有部分,鋼筋混凝土造,,七層,
RPUNMLTLLHGGFFA38DA,24,.11,商業用,鋼筋混凝土造,85年12月27日,九層,一層
RPPNMLLMLHGGFFA17DA,,147.25,住家用,鋼筋混凝土造,,七層,六層
RPUNMLTLLHGGFFA38DA,24,.08,共有部分,鋼筋混凝土造,85年12月27日,九層,
RPUNMLTLLHGGFFA38DA,24,7.80,共有部分,鋼筋混凝土造,85年12月27日,九層,
RPPOMLKMLHGGFAA76EA,10,64.29,住家用,鋼筋混凝土造,99年9月29日,十五層,三層
RPPOMLKMLHGGFAA76EA,10,30.32,見其他登記事項,鋼筋混凝土造,99年9月29日,十五層,
RPPOMLKMLHGGFAA76EA,10,35.58,見其他登記事項,鋼筋混凝土造,99年9月29日,十五層,
RPROMLKMLHGGFAA96EA,1,152.83,見其他登記事項,鋼筋混凝土造,109年7月10日,十四層,五層
RPQOMLKMLHGGFAA86EA,24,77.51,住家用,鋼筋混凝土造,86年6月13日,八層,四層 電梯樓梯間
RPROMLKMLHGGFAA96EA,1,93.24,見其他登記事項,鋼筋混凝土造,109年7月10日,十四層,
RPROMLKMLHGGFAA96EA,1,35.69,見其他登記事項,鋼筋混凝土造,109年7月10日,十四層,
RPQOMLKMLHGGFAA86EA,24,.21,見使用執照,鋼筋混凝土造,86年6月13日,八層,一層
RPQOMLKMLHGGFAA86EA,24,12.77,共有部分,鋼筋混凝土造,86年6月13日,八層,
RPQOMLKMLHGGFAA86EA,24,26.95,共有部分,鋼筋混凝土造,86年6月13日,八層,
RPTOMLKMLHGGFAA17EA,,94.00,住家用,鋼筋混凝土造,,五層,五層
RPRNMLLMLHGGFAA96EA,35,95.53,住家用,鋼筋混凝土造,75年4月1日,五層,五層
RPRNMLLMLHGGFAA96EA,35,10.66,共有部分,鋼筋混凝土造,75年4月1日,五層,
RPRNMLKMLHGGFBA96EA,47,8.65,商業用,鋼筋混凝土造,63年5月30日,四層,一層 騎樓
RPRNMLKMLHGGFBA96EA,47,8.65,商業用,鋼筋混凝土造,63年5月30日,四層,一層 騎樓
RPRNMLKMLHGGFBA96EA,47,8.65,商業用,鋼筋混凝土造,63年5月30日,四層,一層 騎樓
RPROMLKMLHGGFBA07EA,31,35.51,商業用,鋼筋混凝土造,78年8月29日,二十一層,十三層
RPROMLKMLHGGFBA07EA,31,19.37,共有部分,鋼筋混凝土造,78年12月30日,二十五層,
RPWNMLLMLHGGFBA57EA,,65.29,住家用,鋼筋混凝土造,,五層,三層
RPSPMLLMLHGGFBA37EA,24,106.46,商業用,鋼筋混凝土造,86年3月20日,十層,五層
RPSPMLLMLHGGFBA37EA,24,23.38,共有部分,鋼筋混凝土造,86年3月20日,十層,
RPVOMLTKLHGGFCA28EA,39,95.23,住商用,鋼筋混凝土造,70年8月13日,四層,一層
RPXNMLKMLHGGFCA67EA,43,23.49,商業用,鋼筋混凝土造,67年3月21日,六層,五層
RPSPMLTLLHGGFCA18EA,1,.09,一般零售業（甲組）,鋼筋混凝土造,108年11月11日,九層,一層
RPSPMLTLLHGGFCA18EA,1,55.03,住家用,鋼筋混凝土造,108年11月11日,九層,七層
RPSPMLTLLHGGFCA18EA,1,.05,本共有部分之項目：梯廳、機車昇降機、臨時裝卸區、１２人份、１２人份無障礙電梯、供行動不便者使用之樓梯、電梯機房、自來水箱、消防水箱、消防水池、消防泵浦室、ＣＯ２機房、ＦＲＰ水箱、機械室（電信機房）、垃圾貯存空間、防空避難室兼停車空間、台電配電室、雨遮等１８項。,鋼筋混凝土造,108年11月11日,九層,
RPSPMLTLLHGGFCA18EA,1,32.08,本共有部分之項目：梯廳、機車昇降機、臨時裝卸區、１２人份、１２人份無障礙電梯、供行動不便者使用之樓梯、電梯機房、自來水箱、消防水箱、消防水池、消防泵浦室、ＣＯ２機房、ＦＲＰ水箱、機械室（電信機房）、垃圾貯存空間、防空避難室兼停車空間、台電配電室、雨遮等１８項。,鋼筋混凝土造,108年11月11日,九層,
RPSPMLTLLHGGFCA18EA,1,9.35,本共有部分之項目：全自動機械設備昇降機、停車空間（全自動停車設備）等２項。,鋼筋混凝土造,108年11月11日,九層,
RPOQMLTLLHGGFCA87EA,33,.24,商業用,鋼筋混凝土造,77年6月13日,十四層,一層
RPOQMLTLLHGGFCA87EA,33,.24,商業用,鋼筋混凝土造,77年6月13日,十四層,一層
RPOQMLTLLHGGFCA87EA,33,28.11,住家用,鋼筋混凝土造,77年6月13日,十四層,三層
RPOQMLTLLHGGFCA87EA,33,.00,共有部分,鋼筋混凝土造,77年6月13日,十四層,
RPOQMLTLLHGGFCA87EA,33,10.39,共有部分,鋼筋混凝土造,77年6月13日,十四層,
RPOQMLTLLHGGFCA87EA,33,.00,共有部分,鋼筋混凝土造,77年6月13日,十四層,
RPOPMLKMLHGGFCA96EA,25,44.83,停車空間,鋼筋混凝土造,85年9月4日,十二層,地下二層 地下三層
RPOPMLKMLHGGFCA96EA,25,.44,共有部分,鋼筋混凝土造,85年9月4日,十三層,
RPSQMLKMLHGGFCA47EA,28,207.90,住家用,鋼筋混凝土造,82年6月4日,九層,八層 九層
RPSQMLKMLHGGFCA47EA,28,43.50,停車空間,鋼筋混凝土造,82年6月4日,九層,地下二層
RPSQMLKMLHGGFCA47EA,28,5.28,共有部分,鋼筋混凝土造,82年6月4日,九層,
RPSQMLKMLHGGFCA47EA,28,.31,共有部分,鋼筋混凝土造,82年6月4日,九層,
RPUPMLKMLHGGFCA57EA,36,95.19,住家用,鋼筋混凝土造,74年2月11日,二層,一層 二層 夾層
RPUPMLKMLHGGFCA57EA,36,95.19,住家用,鋼筋混凝土造,74年2月11日,二層,一層 二層 夾層
RPOOMLTKLHGGFDA67EA,25,.14,見使用執照,鋼筋混凝土造,84年11月15日,十三層,一層
RPOOMLTKLHGGFDA67EA,25,39.46,見使用執照,鋼筋混凝土造,84年11月15日,十三層,地下一層 地下二層 地下三層
RPOOMLTKLHGGFDA67EA,25,.01,共有部分,鋼筋混凝土造,84年11月15日,十三層,
RPOOMLTKLHGGFDA67EA,25,.69,共有部分,鋼筋混凝土造,84年11月15日,十三層,
RPROMLOLLHGGFDA57EA,,96.16,住家用,鋼筋混凝土造,,五層,五層
RPTOMLOLLHGGFDA77EA,,81.55,住家用,鋼筋混凝土造,,四層,四層
RPSOMLOLLHGGFDA67EA,13,.15,一般零售業,鋼筋混凝土造,97年2月5日,十四層,一層
RPSOMLOLLHGGFDA67EA,13,2.60,共有部分,鋼筋混凝土造,97年2月5日,十四層,
RPSOMLOLLHGGFDA67EA,13,36.07,共有部分,鋼筋混凝土造,97年2月5日,十四層,
RPROMLKMLHGGFDA27EA,43,122.57,住家用,鋼筋混凝土造,67年1月23日,七層,七層
RPROMLKMLHGGFDA27EA,43,18.10,共有部分,鋼筋混凝土造,67年1月23日,七層,
RPSNMLLMLHGGFDA37EA,15,38.05,見其他登記事項,鋼筋混凝土造,95年1月17日,十一層,二層
RPSNMLLMLHGGFDA37EA,15,9.21,共有部分,鋼筋混凝土造,95年1月17日,十一層,
RPSNMLLMLHGGFDA37EA,15,11.59,共有部分,鋼筋混凝土造,95年1月17日,十一層,
RPSNMLLMLHGGFDA37EA,15,3.01,共有部分,鋼筋混凝土造,95年1月17日,十一層,
RPSNMLLMLHGGFDA37EA,15,1.86,共有部分,鋼筋混凝土造,95年1月17日,十一層,
RPTOMLKMLHGGFDA47EA,27,4.36,見使用執照,鋼筋混凝土造,83年3月24日,十層,地下二層
RPTOMLKMLHGGFDA47EA,27,46.98,商業用,鋼筋混凝土造,83年3月24日,十層,四層
RPTOMLKMLHGGFDA47EA,27,5.69,共有部分,鋼筋混凝土造,83年3月24日,十層,
RPUNMLKMLHGGFEA57EA,24,31.84,住家用,鋼筋混凝土造,86年1月11日,十九層,二層 電梯樓梯間
RPUNMLKMLHGGFEA57EA,24,16.89,共有部分,鋼筋混凝土造,86年1月11日,十九層,
RPROMLKMLHGGFEA37EA,9,108.88,住家用,鋼筋混凝土造,100年12月23日,六層,二層
RPROMLKMLHGGFEA37EA,9,44.76,見其他登記事項,鋼筋混凝土造,100年12月23日,六層,
RPROMLKMLHGGFEA37EA,9,30.70,見其他登記事項,鋼筋混凝土造,100年12月23日,六層,
RPQNMLLMLHGGFEA27EA,42,25.99,住家用,鋼筋混凝土造,68年6月14日,五層,一層
RPSOMLKMLHGGFEA47EA,36,62.62,住家用,鋼筋混凝土造,74年6月13日,七層,一層
RPSOMLKMLHGGFEA47EA,36,62.62,住家用,鋼筋混凝土造,74年6月13日,七層,一層
RPSOMLKMLHGGFEA47EA,36,12.70,共有部分,鋼筋混凝土造,74年6月13日,七層,
RPSOMLKMLHGGFEA47EA,36,12.70,共有部分,鋼筋混凝土造,74年6月13日,七層,
RPRNMLLMLHGGFEA37EA,42,25.99,住家用,鋼筋混凝土造,68年6月14日,五層,一層
RPRNMLLMLHGGFEA37EA,42,25.99,住家用,鋼筋混凝土造,68年6月14日,五層,一層
RPSPMLMKLHGGFFA67EA,,54.82,住家用,鋼筋混凝土造,,十二層,七層 陽臺
RPSPMLMKLHGGFFA67EA,,5.46,共有部分,鋼筋混凝土造,,十二層,
RPSPMLMKLHGGFFA67EA,,.04,共有部分,鋼筋混凝土造,,十二層,
RPSPMLMKLHGGFFA67EA,45,9.84,見其他登記事項,鋼筋混凝土造,64年9月1日,十二層,
RPVNMLRKKHGGFEA08EA,8,263.73,住家用,鋼骨鋼筋混凝土造,101年8月10日,二十七層,二十五層
RPVNMLRKKHGGFEA08EA,8,121.28,本共有部分之項目有梯廳、管理員室、機車停車空間、專用出入口緩衝空間、陽台、汽機車車道、機電設備空間、進風管道、排煙室兼梯廳、排風管道、防災中心、排煙室、蓄水池、消防機房、防空避難室兼停車空間、法停（機械）、法停、獎停、緊急昇降機（供行動不便者使用之電梯）、管委會使用空間、升降機道、電梯機房、機房、消防機房、停車空間、水錶間、消防水箱、雨遮、緊急昇降機、消防水池、機電設備空間（供電信設備使用）等３１項,鋼骨鋼筋混凝土造,101年8月10日,二十七層,
RPVNMLRKKHGGFEA08EA,8,90.98,本共有部分之項目有停車空間、獎停、法停、法停（機械）、防空避難室兼停車空間等５項,鋼骨鋼筋混凝土造,101年8月10日,二十七層,
RPVNMLKMLHGGFFA77EA,,96.39,住家用,鋼筋混凝土造,,七層,六層 電梯樓梯間
RPXNMLTLLHGGFFA78EA,6,69.85,住家用,鋼筋混凝土造,104年4月27日,六層,四層
RPXNMLTLLHGGFFA78EA,6,41.22,本共有部分含梯廳、安全梯、機車停車空間、行動不便電梯、電梯間、消防水箱、水表室、水箱、機械室、蓄水池、消防泵浦室、發電機室、防空避難室及電信機房等１４項。,鋼筋混凝土造,104年4月27日,六層,
RPXNMLTLLHGGFFA78EA,6,11.93,本共有部分含汽車昇降機及停車空間等２項。,鋼筋混凝土造,104年4月27日,六層,
RPTPMLKMLHGGFFA77EA,34,79.39,住家用,鋼筋混凝土造,76年2月7日,八層,八層
RPTPMLKMLHGGFFA77EA,34,26.46,住家用,鋼筋混凝土造,76年2月7日,八層,八層
RPTPMLKMLHGGFFA77EA,34,9.17,共有部分,鋼筋混凝土造,76年2月7日,八層,
RPTPMLKMLHGGFFA77EA,34,3.06,共有部分,鋼筋混凝土造,76年2月7日,八層,
RPWPMLKMLHGGFFA08EA,30,117.63,防空避難室兼停車場,鋼筋混凝土造,79年10月27日,六層,地下一層 地下二層
RPXPMLKMLHGGFFA18EA,26,32.79,商業用,鋼筋混凝土造,84年9月7日,十一層,十層
RPXPMLKMLHGGFFA18EA,26,9.11,共有部分,鋼筋混凝土造,84年9月7日,十一層,
RPQNMLLMLHGGFFA37EA,35,122.34,住家用,鋼筋混凝土造,75年1月3日,七層,六層
RPXPMLKMLHGGFFA18EA,26,4.35,共有部分,鋼筋混凝土造,84年9月7日,十一層,
RPQNMLLMLHGGFFA37EA,35,17.53,共有部分,鋼筋混凝土造,75年1月3日,七層,
RPXPMLKMLHGGFFA18EA,26,.24,共有部分,鋼筋混凝土造,84年9月7日,十一層,
RPXPMLKMLHGGFFA18EA,26,39.50,共有部分,鋼筋混凝土造,84年9月7日,十一層,
RPROMLLMLHGGFFA57EA,19,13.97,停車空間,鋼筋混凝土造,91年1月10日,六層,地下二層
RPROMLLMLHGGFFA57EA,19,.00,共有部分,鋼筋混凝土造,91年1月10日,六層,
RPROMLLMLHGGFFA57EA,19,22.43,共有部分,鋼筋混凝土造,91年1月10日,六層,
RPPNMLLJMHGGFFA07EA,36,131.13,住家用,鋼筋混凝土造,74年8月13日,五層,三層
RPPNMLLJMHGGFFA07EA,36,22.55,共有部分,鋼筋混凝土造,74年8月13日,五層,
RPRNMLLMLHGGFFA47EA,,92.10,,加強磚造,,四層,三層
RPQOMLOLLHGGFFA67EA,,109.67,,加強磚造,,四層,一層
RPQOMLLMLHGGFFA47EA,17,25.02,見其他登記事項,鋼筋混凝土造,93年4月9日,十二層,五層
RPQOMLLMLHGGFFA47EA,17,13.13,共有部分,鋼筋混凝土造,93年4月9日,十二層,
RPQOMLLMLHGGFFA47EA,17,.19,共有部分,鋼筋混凝土造,93年4月9日,十二層,
RPPOMLOLLHGGFFA57EA,,49.26,住家用,鋼骨鋼筋混凝土造,109年9月9日,二十三層,十七層
