編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPTPMLLJMHGGFAH87EA,坡道機械,0,,地下一樓
RPSNMLQJMHGGFHH68DA,坡道平面,2200000,29.88,
RPRNMLQJMHGGFHH58DA,坡道平面,2100000,29.88,
RPOOMLLJMHGGFHH87DA,坡道平面,2000000,30.83,
RPOPMLLMLHGGFHH18DA,坡道平面,0,28.83,
RPXNMLQJMHGGFHH56DA,坡道平面,0,28.83,
RPWSMLLKLHGGFHH09DA,坡道機械,0,,
RPORMLNLLHGGFHH48DA,坡道平面,0,37.53,
RPQNMLQJMHGGFGH38DA,坡道平面,1350000,26.62,
RPPPMLLJMHGGFGH97DA,升降平面,1100000,27.31,
RPSNMLLJMHGGFGH08DA,一樓平面,0,,
RPXOMLLJMHGGFGH68DA,一樓平面,1500000,27.31,
RPWOMLLJMHGGFGH58DA,一樓平面,1500000,27.31,
RPOOMLMJLHGGFGH77DA,坡道平面,0,,
RPPNMLSLKHGGFGH48DA,坡道平面,0,28.19,
RPOOMLLKLHGGFGH77DA,坡道平面,0,,地下一樓
RPOOMLLKLHGGFGH77DA,坡道平面,0,,地下二樓
RPPNMLMKKIPFFFH58DA,坡道平面,1300000,22.51,
RPQNMLLMLHGGFEH87DA,坡道平面,0,,
RPQNMLLMLHGGFEH87DA,坡道平面,0,,
RPUOMLOLLHGGFEH58DA,坡道平面,0,,
RPPNMLLJMHGGFEH57DA,坡道平面,1400000,25.96,
RPPNMLLJMHGGFEH57DA,坡道平面,1400000,25.96,
RPQOMLQJMHGGFDH18DA,坡道平面,0,18.19,
RPTNMLQKLHGGFEH48DA,坡道平面,0,24.51,
RPTNMLQKLHGGFEH48DA,坡道平面,0,24.51,
RPRQMLNJLHGGFEH18DA,坡道平面,1500000,29.35,
RPQNMLLJMHGGFDH57DA,坡道平面,850000,25.85,
RPOQMLQJMHGGFCH08DA,坡道平面,1500000,36.46,
RPOQMLQJMHGGFCH08DA,坡道平面,1500000,36.46,
RPTPMLQJMHGGFCH48DA,坡道平面,1400000,36.46,
RPTPMLQJMHGGFCH48DA,坡道平面,1400000,36.46,
RPQRMLQJMHGGFCH38DA,坡道平面,1205000,39.50,
RPUOMLQJMHGGFBH38DA,坡道平面,0,,
RPUNMLQJMHGGFBH28DA,坡道平面,1600000,29.72,
RPQRMLLMLHGGFBH97DA,坡道平面,0,,
RPURMLQLLHGGFBH78DA,坡道平面,0,,
RPSRMLPJLHGGFBH28DA,坡道平面,1600000,28.71,
RPVSMLQKPHPFFBH47DA,坡道平面,1200000,28.67,
RPVSMLQKPHPFFBH47DA,升降機械,0,16.65,
RPWOMLPLKHGGFBH48DA,坡道平面,1500000,26.19,
RPPNMLNLKHGGFBH47DA,坡道平面,0,36.14,
RPVPMLLMLHGGFAH18DA,坡道平面,0,,
RPSOMLLMLHGGFAH77DA,坡道平面,1600000,32.84,地下三樓
RPUPMLQJMHGGFAH38DA,坡道平面,0,,地下一樓
RPTOMLLMLHGGFAH87DA,坡道平面,1700000,32.84,地下二樓
RPSPMLQJMHGGFAH18DA,坡道平面,0,,地下二樓
RPXOMLLJMHGGFAH08DA,坡道平面,1500000,24.83,地下三樓
RPWOMLLJMHGGFAH97DA,坡道平面,1500000,24.83,地下三樓
RPUPMLLJMHGGFAH87DA,坡道平面,0,33.03,地下二樓
RPXPMLQJMHGGFAH68DA,坡道平面,1700000,31.02,地下二樓
RPXOMLQJMHGGFAH58DA,坡道平面,1800000,44.33,地下四樓
RPRNMLLMLHGGFAH57DA,坡道平面,1500000,24.83,地下三樓
RPQNMLLMLHGGFAH47DA,坡道平面,1500000,24.83,地下三樓
RPOPMLKMLHGGFAH37DA,坡道平面,0,,
RPVRMLKMLHGGFAH28DA,坡道平面,1020000,27.25,地下四樓
RPVNMLTLLHGGFAH68DA,坡道平面,0,,地下一樓
RPSNMLPLLHGGFAH97DA,坡道平面,1300000,33.32,地下一樓
RPSNMLPLLHGGFAH97DA,坡道平面,1300000,33.32,地下一樓
RPRPMLQLLHGGFAH18DA,坡道平面,0,32.44,地下二樓
RPROMLOLLHGGFAH87DA,坡道平面,0,27.63,地下二樓
RPQQMLMLLHGGFAH77DA,坡道平面,0,22.83,地下二樓
RPWNMLSLLHGGFAH68DA,坡道平面,0,,地下四樓
RPQQMLTKLHGGFAH38DA,坡道平面,0,,地下一樓
RPPNMLSLKHGGFAH87DA,坡道機械,1000000,17.88,地下一樓
RPSOMLQKLHGGFAH08DA,坡道平面,1900000,24.83,地下二樓
RPOOMLTKKHGGFAH87DA,坡道機械,0,,地下三樓
RPOWMLQLJHGGFAH38DA,坡道平面,1750000,31.67,
RPWNMLSJLHGGFAH48DA,坡道平面,0,33.31,
RPVRMLRKLHGGFAH78DA,坡道平面,0,46.72,
RPSOMLOJLHGGFAH77DA,坡道平面,2200000,23.39,地下一樓
RPSOMLOJLHGGFAH77DA,坡道平面,2200000,23.39,地下一樓
RPORMLMLKHGGFAH57DA,坡道平面,1800000,26.57,
RPWTMLRKLHGGFAH09DA,坡道平面,2000000,52.66,
RPQUMLRKLHGGFAH58DA,坡道平面,1900000,52.66,
RPVNMLTKLHGGFAH58DA,坡道平面,2000000,52.66,
RPTOMLMLLHGGFAH87DA,坡道機械,0,9.68,
RPOQMLQJMHGGFAH87DA,坡道平面,1700000,31.02,
RPSQMLTLLHGGFAH68DA,坡道平面,0,,
RPQUMLPLLHGGFAH48DA,坡道平面,2000000,34.23,
RPWTMLPLLHGGFAH98DA,坡道平面,1900000,34.23,
RPOSMLQJMHGGFAH08DA,坡道平面,0,32.44,
RPQSMLQJMHGGFAH28DA,坡道平面,0,,
RPRSMLQJMHGGFAH38DA,坡道平面,0,,
RPUQMLRJMHGGFAH58DA,坡道平面,0,42.87,
RPSSMLQJMHGGFAH48DA,坡道平面,0,27.63,
RPPPMLQJMHGGFAH87DA,一樓平面,0,,
RPTRMLQLKHGGFBH58DA,坡道平面,0,,
RPTTMLQLKHGGFBH78DA,坡道平面,1000000,,
RPTRMLSJLHGGFBH68DA,坡道平面,0,,
RPQOMLPLLHGGFBH97DA,坡道平面,1550000,28.67,
RPRPMLQLLHGGFBH28DA,坡道平面,1500000,25.89,
RPOQMLQLLHGGFBH08DA,坡道平面,1800000,25.89,
RPWPMLQLLHGGFBH78DA,坡道平面,1500000,25.89,
RPVPMLQLLHGGFBH68DA,坡道平面,1600000,25.89,
RPPQMLQLLHGGFBH18DA,坡道平面,1650000,25.89,
RPUQMLPLLHGGFBH58DA,坡道平面,0,24.47,
RPUOMLTLLHGGFBH78DA,坡道機械,0,,
RPPSMLLMLHGGFBH97DA,坡道平面,0,,
RPPPMLQJMHGGFBH97DA,坡道平面,0,,
RPORMLLMLHGGFBH77DA,坡道平面,0,40.30,
RPVOMLQJMHGGFBH48DA,一樓平面,1000000,17.71,一樓
RPQPMLLMLHGGFBH77DA,坡道平面,1800000,26.62,
RPTPMLMJLHGGFCH97DA,坡道平面,0,,
RPTPMLLMLHGGFBH08DA,坡道平面,2400000,26.62,
RPTPMLLMLHGGFBH08DA,坡道平面,2400000,26.62,
RPQQMLRJMHGGFBH28DA,坡道平面,0,41.85,
RPQQMLRJMHGGFBH28DA,坡道平面,0,41.85,
RPSSMLRJMHGGFBH68DA,坡道平面,1250000,21.01,地下一樓
RPRSMLRJMHGGFBH58DA,坡道平面,1150000,21.01,地下二樓
RPVTMLRJMHGGFBH09DA,一樓平面,0,,
RPVOMLMKLHGGFCH18DA,坡道平面,0,30.43,
RPSRMLQJMHGGFCH58DA,坡道平面,0,,地下一樓
RPVNMLRJMHGGFCH58DA,坡道平面,0,,
RPPNMLSLLHGGFCH18DA,坡道平面,1350000,45.14,
RPQNMLSLLHGGFCH28DA,坡道平面,1200000,45.14,
RPTNMLSLLHGGFCH58DA,坡道平面,1450000,45.14,
RPRNMLSLLHGGFCH38DA,坡道平面,1350000,45.14,
RPUNMLSLLHGGFCH68DA,坡道平面,1300000,45.14,
RPSNMLSLLHGGFCH48DA,坡道平面,1350000,45.14,
RPWOMLQJMHGGFDH78DA,坡道平面,0,23.38,
RPRNMLOLLHGGFDH08DA,坡道平面,0,26.49,
RPRNMLOLLHGGFDH08DA,坡道平面,0,26.49,
RPRNMLOLLHGGFDH08DA,坡道平面,0,26.49,
RPRNMLOLLHGGFDH08DA,坡道平面,0,26.49,
RPRNMLOLLHGGFDH08DA,坡道平面,0,26.49,
RPSNMLRJMHGGFDH38DA,坡道平面,1150000,27.32,
RPOPMLQJMHGGFDH08DA,坡道平面,0,37.04,
RPOPMLRJMHGGFDH18DA,坡道平面,0,18.19,地下二樓
RPSOMLLMLHGGFDH08DA,坡道平面,0,,
RPROMLKKLHGGFEH77DA,坡道平面,0,,
RPTOMLKLKHGGFEH97DA,坡道平面,0,33.02,
RPPNMLRJLHGGFEH08DA,坡道平面,1300000,,
RPXNMLLJMHGGFEH38DA,坡道平面,950000,50.65,
RPTOMLKMLHGGFEH18DA,坡道平面,800000,33.20,
RPQNMLRJMHGGFEH28DA,坡道平面,0,29.36,
RPQNMLRJMHGGFEH28DA,坡道平面,0,29.36,
RPWNMLRJMHGGFEH88DA,坡道平面,0,,
RPOOMLRJMHGGFEH18DA,坡道平面,0,,
RPQOMLSJMHGGFEH48DA,坡道平面,0,35.04,地下一樓
RPPNMLTJMHGGFEH38DA,坡道平面,1500000,,
RPPNMLTJMHGGFEH38DA,坡道平面,1500000,,
RPRQMLSKLHGGFFH88DA,坡道平面,0,25.50,
RPOQMLLMLHGGFEH97DA,坡道平面,1000000,30.51,
RPQNMLLJLHGGFFH67DA,坡道平面,1300000,16.68,
RPQNMLLJLHGGFFH67DA,坡道平面,1300000,16.68,
RPSOMLTKLHGGFGH98DA,坡道平面,0,,
RPOPMLLJMHGGFGH87DA,升降平面,1100000,27.31,
RPPNMLOJMHGGFGH08DA,坡道平面,0,,
RPQPMLLJMHGGFGH08DA,升降平面,1100000,27.31,
RPRNMLQJMHGGFGH48DA,坡道平面,1400000,26.62,
RPQNMLMKLHGGFHH08DA,坡道平面,0,,地下一樓
RPQNMLTKLHGGFHH78DA,坡道機械,0,,
RPPNMLQJMHGGFHH38DA,坡道平面,2200000,29.88,
RPRNMLRJMHGGFHH68DA,坡道平面,2200000,23.84,
RPWQMLQJMHGGFAH78EA,坡道平面,0,,
RPRNMLRJMHGGFAH08EA,坡道平面,0,22.46,
RPRSMLRJMHGGFAH58EA,坡道平面,0,,
RPRSMLRJMHGGFAH58EA,坡道平面,0,,
RPXSMLRJMHGGFAH56EA,坡道平面,1500000,,
RPPTMLRJMHGGFBH58EA,坡道平面,1250000,,
RPPTMLRJMHGGFBH58EA,坡道平面,1250000,,
RPPOMLRJMHGGFEH38EA,坡道平面,0,,
RPUNMLQJMHGGFGH88EA,坡道平面,0,,地下一樓
RPXOMLRJMHGGFHH86EA,坡道機械,1200000,14.26,
RPXOMLRJMHGGFHH86EA,坡道機械,1200000,14.26,
RPXOMLRJMHGGFHH86EA,坡道機械,1200000,14.26,
RPTNMLQJMHGGFHH88EA,坡道平面,0,,
