編號,車位類別,車位價格,車位面積(平方公尺),車位所在樓層
RPXRMLLMLHGGFAO76EA,坡道平面,1050000,25.41,
RPOSMLLMLHGGFAO58EA,坡道平面,1000000,27.54,
RPWRMLLMLHGGFAO66EA,坡道平面,1050000,27.54,
RPRSMLLMLHGGFAO88EA,坡道平面,1000000,27.54,
RPQSMLLMLHGGFAO78EA,坡道平面,1100000,27.54,
RPTSMLLMLHGGFAO09EA,坡道平面,970000,27.54,
RPVSMLLMLHGGFAO66EA,坡道平面,970000,27.54,
RPUSMLLMLHGGFAO56EA,坡道平面,1100000,27.54,
RPXSMLLMLHGGFAO86EA,坡道平面,1000000,27.54,
RPOTMLLMLHGGFAO68EA,坡道平面,1010000,25.41,
RPQTMLLMLHGGFAO88EA,坡道平面,1100000,27.54,
RPPTMLLMLHGGFAO78EA,坡道平面,1100000,27.54,
RPRTMLLMLHGGFAO98EA,坡道平面,1150000,27.54,
RPSTMLLMLHGGFAO09EA,坡道平面,1100000,27.54,
RPTTMLLMLHGGFAO56EA,坡道平面,1050000,27.54,
RPVTMLLMLHGGFAO76EA,坡道平面,970000,27.54,
RPUTMLLMLHGGFAO66EA,坡道平面,970000,27.54,
RPSOMLLJMHGGFAO28DA,坡道平面,0,,
RPSOMLLJMHGGFAO28DA,坡道平面,0,,
RPTTNLLMLHGGFAO56DA,升降機械,0,,
RPOUNLLMLHGGFAO78DA,坡道平面,0,,
RPRUNLLMLHGGFAO09DA,坡道平面,0,,
RPXNMLLJMHGGFAO68DA,坡道平面,0,,
RPWPMLPLLHGGFAO66DA,坡道平面,1500000,29.76,
RPWPMLPLLHGGFAO66DA,坡道平面,1550000,29.76,
RPPOMLSKLHGGFAO68DA,坡道平面,1600000,33.09,
RPTSMLRKLHGGFAO76DA,坡道平面,1700000,28.90,
RPVPMLTKLHGGFAO86DA,坡道平面,1700000,33.09,
RPQQMLOLLHGGFAO68DA,坡道平面,1400000,36.98,
RPTPMLTKLHGGFAO66DA,坡道平面,1600000,33.09,
RPOQMLSJLHGGFAO68DA,坡道平面,0,,
RPSOMLSJLHGGFAO88DA,坡道機械,0,,
RPWOMLQKLHGGFAO56DA,坡道平面,0,29.76,
RPWOMLQKLHGGFAO56DA,坡道平面,0,29.76,
RPPPMLQLLHGGFAO68DA,坡道平面,0,,
RPPPMLQLLHGGFAO68DA,坡道平面,0,,
RPRNMLPJMHGGFAO48DA,坡道平面,0,,
RPROMLLJMHGGFAO18DA,坡道平面,0,,
RPOOMLQJMHGGFAO38DA,坡道平面,0,,
RPWNMLQJMHGGFAO09DA,坡道平面,0,27.57,
RPWTMLLMLHGGFAO86EA,坡道平面,1150000,27.54,
RPXTMLLMLHGGFAO96EA,坡道平面,890000,27.76,
RPPUMLLMLHGGFAO88EA,坡道平面,1000000,27.54,
RPQUMLLMLHGGFAO98EA,坡道平面,870000,25.41,
RPOUMLLMLHGGFAO78EA,坡道平面,970000,27.54,
RPTUMLLMLHGGFAO66EA,坡道平面,970000,27.54,
RPSUMLLMLHGGFAO56EA,坡道平面,970000,27.54,
RPUUMLLMLHGGFAO76EA,坡道平面,970000,27.54,
RPVUMLLMLHGGFAO86EA,坡道平面,970000,27.54,
RPWUMLLMLHGGFAO96EA,坡道平面,1000000,27.54,
RPXUMLLMLHGGFAO07EA,坡道平面,1150000,27.54,
RPPVMLLMLHGGFAO98EA,坡道平面,1020000,27.54,
RPOVMLLMLHGGFAO88EA,坡道平面,1100000,27.54,
RPQVMLLMLHGGFAO09EA,坡道平面,1000000,27.54,
RPTVMLLMLHGGFAO76EA,坡道平面,1050000,27.54,
RPVVMLLMLHGGFAO96EA,坡道平面,1100000,27.54,
RPRVMLLMLHGGFAO56EA,坡道平面,1020000,27.54,
RPWVMLLMLHGGFAO07EA,坡道平面,1050000,27.54,
RPSVMLLMLHGGFAO66EA,坡道平面,1150000,27.54,
RPUVMLLMLHGGFAO86EA,坡道平面,1000000,27.54,
RPXVMLLMLHGGFAO17EA,坡道平面,870000,25.41,
RPOWMLLMLHGGFAO98EA,坡道平面,970000,27.54,
RPPWMLLMLHGGFAO09EA,坡道平面,1150000,27.54,
RPQWMLLMLHGGFAO56EA,坡道平面,1000000,27.54,
RPRWMLLMLHGGFAO66EA,坡道平面,1000000,27.54,
RPSWMLLMLHGGFAO76EA,坡道平面,1300000,27.54,
RPSWMLLMLHGGFAO76EA,坡道平面,970000,27.54,
RPWWMLLMLHGGFAO17EA,坡道平面,1150000,27.54,
RPTWMLLMLHGGFAO86EA,坡道平面,970000,27.54,
RPVWMLLMLHGGFAO07EA,坡道平面,1150000,27.54,
RPXWMLLMLHGGFAO27EA,坡道平面,970000,27.54,
RPUWMLLMLHGGFAO96EA,坡道平面,940000,30.10,
RPONNLLMLHGGFAO18EA,坡道平面,970000,27.54,
RPPNNLLMLHGGFAO28EA,坡道平面,1150000,27.54,
RPRNNLLMLHGGFAO48EA,坡道平面,940000,30.10,
RPSNNLLMLHGGFAO58EA,坡道平面,870000,25.41,
RPQNNLLMLHGGFAO38EA,坡道平面,950000,25.41,
RPTNNLLMLHGGFAO68EA,坡道平面,1150000,27.54,
RPUNNLLMLHGGFAO78EA,坡道平面,870000,25.41,
RPXNNLLMLHGGFAO09EA,坡道平面,1200000,27.54,
RPWNNLLMLHGGFAO98EA,坡道平面,1200000,27.54,
RPVNNLLMLHGGFAO88EA,坡道平面,970000,27.54,
RPOONLLMLHGGFAO28EA,坡道平面,910000,25.41,
RPTONLLMLHGGFAO78EA,坡道平面,1150000,27.54,
RPSONLLMLHGGFAO68EA,坡道平面,1150000,27.54,
RPVONLLMLHGGFAO98EA,坡道平面,1050000,27.54,
RPQONLLMLHGGFAO48EA,坡道平面,1050000,25.41,
RPWONLLMLHGGFAO09EA,坡道平面,1200000,27.54,
RPXONLLMLHGGFAO56EA,坡道平面,1050000,27.54,
RPUONLLMLHGGFAO88EA,坡道平面,910000,25.41,
RPOPNLLMLHGGFAO38EA,坡道平面,1000000,27.54,
RPPPNLLMLHGGFAO48EA,坡道平面,1000000,27.54,
RPQPNLLMLHGGFAO58EA,坡道平面,1100000,27.54,
RPRPNLLMLHGGFAO68EA,坡道平面,950000,25.41,
RPSPNLLMLHGGFAO78EA,坡道平面,1000000,27.54,
RPWPNLLMLHGGFAO56EA,坡道平面,970000,27.54,
RPUPNLLMLHGGFAO98EA,坡道平面,970000,27.54,
RPXPNLLMLHGGFAO66EA,坡道平面,1000000,27.54,
RPXPNLLMLHGGFAO66EA,坡道平面,1000000,27.54,
RPTPNLLMLHGGFAO88EA,坡道平面,940000,30.10,
RPVPNLLMLHGGFAO09EA,坡道平面,1200000,33.09,
RPOQNLLMLHGGFAO48EA,坡道平面,950000,25.41,
RPPQNLLMLHGGFAO58EA,坡道平面,970000,27.54,
RPQQNLLMLHGGFAO68EA,坡道平面,970000,27.54,
RPSQNLLMLHGGFAO88EA,坡道平面,1050000,27.54,
RPRQNLLMLHGGFAO78EA,坡道平面,1150000,27.54,
